;Concurso;bola_id;bola_num_sort
13495;900;Bola5;8.0
13496;900;Bola6;10.0
13497;900;Bola7;11.0
13498;900;Bola8;12.0
13499;900;Bola9;13.0
13500;901;Bola1;1.0
13501;901;Bola10;16.0
13502;901;Bola11;18.0
13503;901;Bola12;22.0
13504;901;Bola13;23.0
13505;901;Bola14;24.0
13506;901;Bola15;25.0
13507;901;Bola2;2.0
13508;901;Bola3;4.0
13509;901;Bola4;6.0
13510;901;Bola5;7.0
13511;901;Bola6;10.0
13512;901;Bola7;12.0
13513;901;Bola8;13.0
13514;901;Bola9;14.0
13515;902;Bola1;1.0
13516;902;Bola10;17.0
13517;902;Bola11;20.0
13518;902;Bola12;21.0
13519;902;Bola13;23.0
13520;902;Bola14;24.0
13521;902;Bola15;25.0
13522;902;Bola2;2.0
13523;902;Bola3;3.0
13524;902;Bola4;4.0
13525;902;Bola5;5.0
13526;902;Bola6;6.0
13527;902;Bola7;8.0
13528;902;Bola8;9.0
13529;902;Bola9;11.0
13530;903;Bola1;1.0
13531;903;Bola10;13.0
13532;903;Bola11;15.0
13533;903;Bola12;16.0
13534;903;Bola13;18.0
13535;903;Bola14;20.0
13536;903;Bola15;22.0
13537;903;Bola2;2.0
13538;903;Bola3;3.0
13539;903;Bola4;4.0
13540;903;Bola5;5.0
13541;903;Bola6;6.0
13542;903;Bola7;8.0
13543;903;Bola8;10.0
13544;903;Bola9;11.0
13545;904;Bola1;1.0
13546;904;Bola10;17.0
13547;904;Bola11;18.0
13548;904;Bola12;19.0
13549;904;Bola13;20.0
13550;904;Bola14;22.0
13551;904;Bola15;24.0
13552;904;Bola2;5.0
13553;904;Bola3;6.0
13554;904;Bola4;7.0
13555;904;Bola5;9.0
13556;904;Bola6;10.0
13557;904;Bola7;12.0
13558;904;Bola8;13.0
13559;904;Bola9;16.0
13560;905;Bola1;1.0
13561;905;Bola10;16.0
13562;905;Bola11;17.0
13563;905;Bola12;20.0
13564;905;Bola13;21.0
13565;905;Bola14;22.0
13566;905;Bola15;23.0
13567;905;Bola2;4.0
13568;905;Bola3;6.0
13569;905;Bola4;8.0
13570;905;Bola5;10.0
13571;905;Bola6;11.0
13572;905;Bola7;12.0
13573;905;Bola8;13.0
13574;905;Bola9;14.0
13575;906;Bola1;1.0
13576;906;Bola10;12.0
13577;906;Bola11;17.0
13578;906;Bola12;18.0
13579;906;Bola13;21.0
13580;906;Bola14;22.0
13581;906;Bola15;24.0
13582;906;Bola2;2.0
13583;906;Bola3;3.0
13584;906;Bola4;5.0
13585;906;Bola5;6.0
13586;906;Bola6;7.0
13587;906;Bola7;8.0
13588;906;Bola8;9.0
13589;906;Bola9;10.0
13590;907;Bola1;2.0
13591;907;Bola10;15.0
13592;907;Bola11;16.0
13593;907;Bola12;20.0
13594;907;Bola13;21.0
13595;907;Bola14;22.0
13596;907;Bola15;23.0
13597;907;Bola2;3.0
13598;907;Bola3;4.0
13599;907;Bola4;5.0
13600;907;Bola5;7.0
13601;907;Bola6;8.0
13602;907;Bola7;10.0
13603;907;Bola8;13.0
13604;907;Bola9;14.0
13605;908;Bola1;1.0
13606;908;Bola10;15.0
13607;908;Bola11;17.0
13608;908;Bola12;18.0
13609;908;Bola13;23.0
13610;908;Bola14;24.0
13611;908;Bola15;25.0
13612;908;Bola2;2.0
13613;908;Bola3;4.0
13614;908;Bola4;6.0
13615;908;Bola5;7.0
13616;908;Bola6;9.0
13617;908;Bola7;10.0
13618;908;Bola8;12.0
13619;908;Bola9;13.0
13620;909;Bola1;1.0
13621;909;Bola10;12.0
13622;909;Bola11;13.0
13623;909;Bola12;18.0
13624;909;Bola13;20.0
13625;909;Bola14;21.0
13626;909;Bola15;22.0
13627;909;Bola2;2.0
13628;909;Bola3;3.0
13629;909;Bola4;5.0
13630;909;Bola5;6.0
13631;909;Bola6;7.0
13632;909;Bola7;8.0
13633;909;Bola8;10.0
13634;909;Bola9;11.0
13635;910;Bola1;3.0
13636;910;Bola10;17.0
13637;910;Bola11;18.0
13638;910;Bola12;19.0
13639;910;Bola13;20.0
13640;910;Bola14;24.0
13641;910;Bola15;25.0
13642;910;Bola2;4.0
13643;910;Bola3;5.0
13644;910;Bola4;6.0
13645;910;Bola5;8.0
13646;910;Bola6;9.0
13647;910;Bola7;11.0
13648;910;Bola8;13.0
13649;910;Bola9;16.0
13650;911;Bola1;1.0
13651;911;Bola10;17.0
13652;911;Bola11;21.0
13653;911;Bola12;22.0
13654;911;Bola13;23.0
13655;911;Bola14;24.0
13656;911;Bola15;25.0
13657;911;Bola2;2.0
13658;911;Bola3;3.0
13659;911;Bola4;5.0
13660;911;Bola5;6.0
13661;911;Bola6;8.0
13662;911;Bola7;11.0
13663;911;Bola8;13.0
13664;911;Bola9;15.0
13665;912;Bola1;2.0
13666;912;Bola10;18.0
13667;912;Bola11;19.0
13668;912;Bola12;20.0
13669;912;Bola13;21.0
13670;912;Bola14;22.0
13671;912;Bola15;23.0
13672;912;Bola2;3.0
13673;912;Bola3;4.0
13674;912;Bola4;7.0
13675;912;Bola5;10.0
13676;912;Bola6;14.0
13677;912;Bola7;15.0
13678;912;Bola8;16.0
13679;912;Bola9;17.0
13680;913;Bola1;3.0
13681;913;Bola10;18.0
13682;913;Bola11;19.0
13683;913;Bola12;20.0
13684;913;Bola13;22.0
13685;913;Bola14;24.0
13686;913;Bola15;25.0
13687;913;Bola2;4.0
13688;913;Bola3;5.0
13689;913;Bola4;6.0
13690;913;Bola5;10.0
13691;913;Bola6;12.0
13692;913;Bola7;13.0
13693;913;Bola8;15.0
13694;913;Bola9;17.0
13695;914;Bola1;1.0
13696;914;Bola10;17.0
13697;914;Bola11;18.0
13698;914;Bola12;20.0
13699;914;Bola13;22.0
13700;914;Bola14;23.0
13701;914;Bola15;24.0
13702;914;Bola2;3.0
13703;914;Bola3;4.0
13704;914;Bola4;5.0
13705;914;Bola5;6.0
13706;914;Bola6;10.0
13707;914;Bola7;11.0
13708;914;Bola8;12.0
13709;914;Bola9;15.0
13710;915;Bola1;1.0
13711;915;Bola10;18.0
13712;915;Bola11;20.0
13713;915;Bola12;22.0
13714;915;Bola13;23.0
13715;915;Bola14;24.0
13716;915;Bola15;25.0
13717;915;Bola2;2.0
13718;915;Bola3;4.0
13719;915;Bola4;5.0
13720;915;Bola5;6.0
13721;915;Bola6;8.0
13722;915;Bola7;10.0
13723;915;Bola8;11.0
13724;915;Bola9;13.0
13725;916;Bola1;1.0
13726;916;Bola10;14.0
13727;916;Bola11;17.0
13728;916;Bola12;18.0
13729;916;Bola13;19.0
13730;916;Bola14;23.0
13731;916;Bola15;24.0
13732;916;Bola2;2.0
13733;916;Bola3;3.0
13734;916;Bola4;4.0
13735;916;Bola5;5.0
13736;916;Bola6;6.0
13737;916;Bola7;7.0
13738;916;Bola8;11.0
13739;916;Bola9;13.0
13740;917;Bola1;1.0
13741;917;Bola10;17.0
13742;917;Bola11;19.0
13743;917;Bola12;20.0
13744;917;Bola13;21.0
13745;917;Bola14;22.0
13746;917;Bola15;24.0
13747;917;Bola2;2.0
13748;917;Bola3;3.0
13749;917;Bola4;4.0
13750;917;Bola5;5.0
13751;917;Bola6;6.0
13752;917;Bola7;11.0
13753;917;Bola8;13.0
13754;917;Bola9;14.0
13755;918;Bola1;1.0
13756;918;Bola10;15.0
13757;918;Bola11;16.0
13758;918;Bola12;17.0
13759;918;Bola13;21.0
13760;918;Bola14;22.0
13761;918;Bola15;23.0
13762;918;Bola2;2.0
13763;918;Bola3;3.0
13764;918;Bola4;4.0
13765;918;Bola5;6.0
13766;918;Bola6;8.0
13767;918;Bola7;9.0
13768;918;Bola8;13.0
13769;918;Bola9;14.0
13770;919;Bola1;1.0
13771;919;Bola10;13.0
13772;919;Bola11;14.0
13773;919;Bola12;17.0
13774;919;Bola13;19.0
13775;919;Bola14;21.0
13776;919;Bola15;22.0
13777;919;Bola2;2.0
13778;919;Bola3;3.0
13779;919;Bola4;4.0
13780;919;Bola5;5.0
13781;919;Bola6;7.0
13782;919;Bola7;9.0
13783;919;Bola8;10.0
13784;919;Bola9;11.0
13785;920;Bola1;1.0
13786;920;Bola10;15.0
13787;920;Bola11;16.0
13788;920;Bola12;19.0
13789;920;Bola13;20.0
13790;920;Bola14;22.0
13791;920;Bola15;23.0
13792;920;Bola2;2.0
13793;920;Bola3;3.0
13794;920;Bola4;4.0
13795;920;Bola5;5.0
13796;920;Bola6;6.0
13797;920;Bola7;10.0
13798;920;Bola8;12.0
13799;920;Bola9;13.0
13800;921;Bola1;1.0
13801;921;Bola10;17.0
13802;921;Bola11;18.0
13803;921;Bola12;19.0
13804;921;Bola13;21.0
13805;921;Bola14;24.0
13806;921;Bola15;25.0
13807;921;Bola2;2.0
13808;921;Bola3;3.0
13809;921;Bola4;4.0
13810;921;Bola5;7.0
13811;921;Bola6;9.0
13812;921;Bola7;12.0
13813;921;Bola8;15.0
13814;921;Bola9;16.0
13815;922;Bola1;2.0
13816;922;Bola10;17.0
13817;922;Bola11;20.0
13818;922;Bola12;21.0
13819;922;Bola13;22.0
13820;922;Bola14;23.0
13821;922;Bola15;24.0
13822;922;Bola2;4.0
13823;922;Bola3;5.0
13824;922;Bola4;6.0
13825;922;Bola5;8.0
13826;922;Bola6;9.0
13827;922;Bola7;12.0
13828;922;Bola8;15.0
13829;922;Bola9;16.0
13830;923;Bola1;1.0
13831;923;Bola10;15.0
13832;923;Bola11;19.0
13833;923;Bola12;20.0
13834;923;Bola13;22.0
13835;923;Bola14;24.0
13836;923;Bola15;25.0
13837;923;Bola2;3.0
13838;923;Bola3;4.0
13839;923;Bola4;5.0
13840;923;Bola5;6.0
13841;923;Bola6;7.0
13842;923;Bola7;10.0
13843;923;Bola8;12.0
13844;923;Bola9;14.0
13845;924;Bola1;1.0
13846;924;Bola10;16.0
13847;924;Bola11;17.0
13848;924;Bola12;18.0
13849;924;Bola13;19.0
13850;924;Bola14;20.0
13851;924;Bola15;24.0
13852;924;Bola2;2.0
13853;924;Bola3;6.0
13854;924;Bola4;7.0
13855;924;Bola5;8.0
13856;924;Bola6;9.0
13857;924;Bola7;10.0
13858;924;Bola8;12.0
13859;924;Bola9;14.0
13860;925;Bola1;1.0
13861;925;Bola10;15.0
13862;925;Bola11;16.0
13863;925;Bola12;22.0
13864;925;Bola13;23.0
13865;925;Bola14;24.0
13866;925;Bola15;25.0
13867;925;Bola2;3.0
13868;925;Bola3;4.0
13869;925;Bola4;6.0
13870;925;Bola5;7.0
13871;925;Bola6;9.0
13872;925;Bola7;12.0
13873;925;Bola8;13.0
13874;925;Bola9;14.0
13875;926;Bola1;1.0
13876;926;Bola10;13.0
13877;926;Bola11;14.0
13878;926;Bola12;15.0
13879;926;Bola13;19.0
13880;926;Bola14;21.0
13881;926;Bola15;24.0
13882;926;Bola2;5.0
13883;926;Bola3;6.0
13884;926;Bola4;7.0
13885;926;Bola5;8.0
13886;926;Bola6;9.0
13887;926;Bola7;10.0
13888;926;Bola8;11.0
13889;926;Bola9;12.0
13890;927;Bola1;2.0
13891;927;Bola10;17.0
13892;927;Bola11;20.0
13893;927;Bola12;21.0
13894;927;Bola13;22.0
13895;927;Bola14;23.0
13896;927;Bola15;25.0
13897;927;Bola2;3.0
13898;927;Bola3;5.0
13899;927;Bola4;6.0
13900;927;Bola5;9.0
13901;927;Bola6;11.0
13902;927;Bola7;13.0
13903;927;Bola8;14.0
13904;927;Bola9;16.0
13905;928;Bola1;1.0
13906;928;Bola10;15.0
13907;928;Bola11;17.0
13908;928;Bola12;19.0
13909;928;Bola13;23.0
13910;928;Bola14;24.0
13911;928;Bola15;25.0
13912;928;Bola2;4.0
13913;928;Bola3;6.0
13914;928;Bola4;8.0
13915;928;Bola5;9.0
13916;928;Bola6;10.0
13917;928;Bola7;11.0
13918;928;Bola8;12.0
13919;928;Bola9;14.0
13920;929;Bola1;1.0
13921;929;Bola10;14.0
13922;929;Bola11;18.0
13923;929;Bola12;20.0
13924;929;Bola13;21.0
13925;929;Bola14;23.0
13926;929;Bola15;25.0
13927;929;Bola2;2.0
13928;929;Bola3;4.0
13929;929;Bola4;5.0
13930;929;Bola5;7.0
13931;929;Bola6;8.0
13932;929;Bola7;9.0
13933;929;Bola8;10.0
13934;929;Bola9;11.0
13935;930;Bola1;2.0
13936;930;Bola10;16.0
13937;930;Bola11;20.0
13938;930;Bola12;22.0
13939;930;Bola13;23.0
13940;930;Bola14;24.0
13941;930;Bola15;25.0
13942;930;Bola2;3.0
13943;930;Bola3;5.0
13944;930;Bola4;6.0
13945;930;Bola5;9.0
13946;930;Bola6;11.0
13947;930;Bola7;12.0
13948;930;Bola8;14.0
13949;930;Bola9;15.0
13950;931;Bola1;2.0
13951;931;Bola10;16.0
13952;931;Bola11;19.0
13953;931;Bola12;20.0
13954;931;Bola13;22.0
13955;931;Bola14;24.0
13956;931;Bola15;25.0
13957;931;Bola2;3.0
13958;931;Bola3;5.0
13959;931;Bola4;6.0
13960;931;Bola5;8.0
13961;931;Bola6;10.0
13962;931;Bola7;11.0
13963;931;Bola8;12.0
13964;931;Bola9;14.0
13965;932;Bola1;1.0
13966;932;Bola10;18.0
13967;932;Bola11;20.0
13968;932;Bola12;21.0
13969;932;Bola13;22.0
13970;932;Bola14;23.0
13971;932;Bola15;25.0
13972;932;Bola2;4.0
13973;932;Bola3;5.0
13974;932;Bola4;8.0
13975;932;Bola5;12.0
13976;932;Bola6;13.0
13977;932;Bola7;14.0
13978;932;Bola8;15.0
13979;932;Bola9;16.0
13980;933;Bola1;2.0
13981;933;Bola10;15.0
13982;933;Bola11;16.0
13983;933;Bola12;17.0
13984;933;Bola13;19.0
13985;933;Bola14;23.0
13986;933;Bola15;24.0
13987;933;Bola2;3.0
13988;933;Bola3;4.0
13989;933;Bola4;5.0
13990;933;Bola5;6.0
13991;933;Bola6;7.0
13992;933;Bola7;10.0
13993;933;Bola8;11.0
13994;933;Bola9;14.0
13995;934;Bola1;2.0
13996;934;Bola10;20.0
13997;934;Bola11;21.0
13998;934;Bola12;22.0
13999;934;Bola13;23.0
14000;934;Bola14;24.0
14001;934;Bola15;25.0
14002;934;Bola2;3.0
14003;934;Bola3;4.0
14004;934;Bola4;8.0
14005;934;Bola5;9.0
14006;934;Bola6;10.0
14007;934;Bola7;11.0
14008;934;Bola8;14.0
14009;934;Bola9;19.0
14010;935;Bola1;1.0
14011;935;Bola10;12.0
14012;935;Bola11;14.0
14013;935;Bola12;18.0
14014;935;Bola13;19.0
14015;935;Bola14;22.0
14016;935;Bola15;23.0
14017;935;Bola2;2.0
14018;935;Bola3;3.0
14019;935;Bola4;4.0
14020;935;Bola5;5.0
14021;935;Bola6;6.0
14022;935;Bola7;7.0
14023;935;Bola8;9.0
14024;935;Bola9;10.0
14025;936;Bola1;1.0
14026;936;Bola10;17.0
14027;936;Bola11;18.0
14028;936;Bola12;19.0
14029;936;Bola13;20.0
14030;936;Bola14;23.0
14031;936;Bola15;25.0
14032;936;Bola2;2.0
14033;936;Bola3;3.0
14034;936;Bola4;4.0
14035;936;Bola5;6.0
14036;936;Bola6;7.0
14037;936;Bola7;8.0
14038;936;Bola8;13.0
14039;936;Bola9;15.0
14040;937;Bola1;1.0
14041;937;Bola10;16.0
14042;937;Bola11;19.0
14043;937;Bola12;20.0
14044;937;Bola13;23.0
14045;937;Bola14;24.0
14046;937;Bola15;25.0
14047;937;Bola2;2.0
14048;937;Bola3;6.0
14049;937;Bola4;9.0
14050;937;Bola5;10.0
14051;937;Bola6;11.0
14052;937;Bola7;12.0
14053;937;Bola8;13.0
14054;937;Bola9;14.0
14055;938;Bola1;2.0
14056;938;Bola10;16.0
14057;938;Bola11;17.0
14058;938;Bola12;18.0
14059;938;Bola13;19.0
14060;938;Bola14;20.0
14061;938;Bola15;25.0
14062;938;Bola2;3.0
14063;938;Bola3;4.0
14064;938;Bola4;6.0
14065;938;Bola5;7.0
14066;938;Bola6;10.0
14067;938;Bola7;11.0
14068;938;Bola8;13.0
14069;938;Bola9;15.0
14070;939;Bola1;1.0
14071;939;Bola10;16.0
14072;939;Bola11;18.0
14073;939;Bola12;19.0
14074;939;Bola13;20.0
14075;939;Bola14;21.0
14076;939;Bola15;25.0
14077;939;Bola2;4.0
14078;939;Bola3;5.0
14079;939;Bola4;6.0
14080;939;Bola5;7.0
14081;939;Bola6;9.0
14082;939;Bola7;10.0
14083;939;Bola8;11.0
14084;939;Bola9;15.0
14085;940;Bola1;2.0
14086;940;Bola10;17.0
14087;940;Bola11;18.0
14088;940;Bola12;19.0
14089;940;Bola13;20.0
14090;940;Bola14;24.0
14091;940;Bola15;25.0
14092;940;Bola2;3.0
14093;940;Bola3;4.0
14094;940;Bola4;6.0
14095;940;Bola5;7.0
14096;940;Bola6;9.0
14097;940;Bola7;13.0
14098;940;Bola8;14.0
14099;940;Bola9;16.0
14100;941;Bola1;1.0
14101;941;Bola10;11.0
14102;941;Bola11;15.0
14103;941;Bola12;16.0
14104;941;Bola13;18.0
14105;941;Bola14;23.0
14106;941;Bola15;25.0
14107;941;Bola2;2.0
14108;941;Bola3;3.0
14109;941;Bola4;4.0
14110;941;Bola5;5.0
14111;941;Bola6;7.0
14112;941;Bola7;8.0
14113;941;Bola8;9.0
14114;941;Bola9;10.0
14115;942;Bola1;1.0
14116;942;Bola10;18.0
14117;942;Bola11;19.0
14118;942;Bola12;20.0
14119;942;Bola13;21.0
14120;942;Bola14;22.0
14121;942;Bola15;24.0
14122;942;Bola2;3.0
14123;942;Bola3;4.0
14124;942;Bola4;5.0
14125;942;Bola5;6.0
14126;942;Bola6;7.0
14127;942;Bola7;11.0
14128;942;Bola8;12.0
14129;942;Bola9;13.0
14130;943;Bola1;3.0
14131;943;Bola10;15.0
14132;943;Bola11;17.0
14133;943;Bola12;18.0
14134;943;Bola13;21.0
14135;943;Bola14;22.0
14136;943;Bola15;23.0
14137;943;Bola2;4.0
14138;943;Bola3;5.0
14139;943;Bola4;6.0
14140;943;Bola5;9.0
14141;943;Bola6;10.0
14142;943;Bola7;12.0
14143;943;Bola8;13.0
14144;943;Bola9;14.0
14145;944;Bola1;1.0
14146;944;Bola10;17.0
14147;944;Bola11;18.0
14148;944;Bola12;19.0
14149;944;Bola13;21.0
14150;944;Bola14;24.0
14151;944;Bola15;25.0
14152;944;Bola2;8.0
14153;944;Bola3;9.0
14154;944;Bola4;10.0
14155;944;Bola5;11.0
14156;944;Bola6;12.0
14157;944;Bola7;13.0
14158;944;Bola8;14.0
14159;944;Bola9;16.0
14160;945;Bola1;2.0
14161;945;Bola10;19.0
14162;945;Bola11;20.0
14163;945;Bola12;21.0
14164;945;Bola13;23.0
14165;945;Bola14;24.0
14166;945;Bola15;25.0
14167;945;Bola2;3.0
14168;945;Bola3;4.0
14169;945;Bola4;5.0
14170;945;Bola5;6.0
14171;945;Bola6;9.0
14172;945;Bola7;11.0
14173;945;Bola8;13.0
14174;945;Bola9;18.0
14175;946;Bola1;1.0
14176;946;Bola10;19.0
14177;946;Bola11;20.0
14178;946;Bola12;21.0
14179;946;Bola13;22.0
14180;946;Bola14;24.0
14181;946;Bola15;25.0
14182;946;Bola2;7.0
14183;946;Bola3;8.0
14184;946;Bola4;9.0
14185;946;Bola5;10.0
14186;946;Bola6;14.0
14187;946;Bola7;16.0
14188;946;Bola8;17.0
14189;946;Bola9;18.0
14190;947;Bola1;1.0
14191;947;Bola10;15.0
14192;947;Bola11;16.0
14193;947;Bola12;18.0
14194;947;Bola13;20.0
14195;947;Bola14;22.0
14196;947;Bola15;24.0
14197;947;Bola2;2.0
14198;947;Bola3;3.0
14199;947;Bola4;5.0
14200;947;Bola5;7.0
14201;947;Bola6;9.0
14202;947;Bola7;10.0
14203;947;Bola8;11.0
14204;947;Bola9;12.0
14205;948;Bola1;1.0
14206;948;Bola10;17.0
14207;948;Bola11;18.0
14208;948;Bola12;19.0
14209;948;Bola13;21.0
14210;948;Bola14;22.0
14211;948;Bola15;24.0
14212;948;Bola2;2.0
14213;948;Bola3;5.0
14214;948;Bola4;6.0
14215;948;Bola5;8.0
14216;948;Bola6;9.0
14217;948;Bola7;11.0
14218;948;Bola8;13.0
14219;948;Bola9;16.0
14220;949;Bola1;1.0
14221;949;Bola10;14.0
14222;949;Bola11;15.0
14223;949;Bola12;16.0
14224;949;Bola13;17.0
14225;949;Bola14;21.0
14226;949;Bola15;23.0
14227;949;Bola2;6.0
14228;949;Bola3;7.0
14229;949;Bola4;8.0
14230;949;Bola5;9.0
14231;949;Bola6;10.0
14232;949;Bola7;11.0
14233;949;Bola8;12.0
14234;949;Bola9;13.0
14235;950;Bola1;2.0
14236;950;Bola10;17.0
14237;950;Bola11;18.0
14238;950;Bola12;19.0
14239;950;Bola13;20.0
14240;950;Bola14;21.0
14241;950;Bola15;25.0
14242;950;Bola2;4.0
14243;950;Bola3;5.0
14244;950;Bola4;7.0
14245;950;Bola5;8.0
14246;950;Bola6;9.0
14247;950;Bola7;12.0
14248;950;Bola8;13.0
14249;950;Bola9;14.0
14250;951;Bola1;3.0
14251;951;Bola10;19.0
14252;951;Bola11;20.0
14253;951;Bola12;21.0
14254;951;Bola13;22.0
14255;951;Bola14;23.0
14256;951;Bola15;25.0
14257;951;Bola2;7.0
14258;951;Bola3;8.0
14259;951;Bola4;9.0
14260;951;Bola5;10.0
14261;951;Bola6;13.0
14262;951;Bola7;14.0
14263;951;Bola8;15.0
14264;951;Bola9;17.0
14265;952;Bola1;1.0
14266;952;Bola10;18.0
14267;952;Bola11;19.0
14268;952;Bola12;21.0
14269;952;Bola13;22.0
14270;952;Bola14;23.0
14271;952;Bola15;25.0
14272;952;Bola2;3.0
14273;952;Bola3;4.0
14274;952;Bola4;6.0
14275;952;Bola5;8.0
14276;952;Bola6;11.0
14277;952;Bola7;12.0
14278;952;Bola8;14.0
14279;952;Bola9;17.0
14280;953;Bola1;1.0
14281;953;Bola10;14.0
14282;953;Bola11;15.0
14283;953;Bola12;16.0
14284;953;Bola13;18.0
14285;953;Bola14;21.0
14286;953;Bola15;24.0
14287;953;Bola2;2.0
14288;953;Bola3;5.0
14289;953;Bola4;6.0
14290;953;Bola5;7.0
14291;953;Bola6;9.0
14292;953;Bola7;10.0
14293;953;Bola8;12.0
14294;953;Bola9;13.0
14295;954;Bola1;3.0
14296;954;Bola10;16.0
14297;954;Bola11;18.0
14298;954;Bola12;20.0
14299;954;Bola13;23.0
14300;954;Bola14;24.0
14301;954;Bola15;25.0
14302;954;Bola2;5.0
14303;954;Bola3;6.0
14304;954;Bola4;8.0
14305;954;Bola5;10.0
14306;954;Bola6;11.0
14307;954;Bola7;12.0
14308;954;Bola8;13.0
14309;954;Bola9;14.0
14310;955;Bola1;1.0
14311;955;Bola10;13.0
14312;955;Bola11;14.0
14313;955;Bola12;16.0
14314;955;Bola13;18.0
14315;955;Bola14;21.0
14316;955;Bola15;24.0
14317;955;Bola2;2.0
14318;955;Bola3;4.0
14319;955;Bola4;5.0
14320;955;Bola5;7.0
14321;955;Bola6;9.0
14322;955;Bola7;10.0
14323;955;Bola8;11.0
14324;955;Bola9;12.0
14325;956;Bola1;2.0
14326;956;Bola10;16.0
14327;956;Bola11;17.0
14328;956;Bola12;18.0
14329;956;Bola13;19.0
14330;956;Bola14;21.0
14331;956;Bola15;22.0
14332;956;Bola2;3.0
14333;956;Bola3;4.0
14334;956;Bola4;5.0
14335;956;Bola5;6.0
14336;956;Bola6;8.0
14337;956;Bola7;11.0
14338;956;Bola8;12.0
14339;956;Bola9;13.0
14340;957;Bola1;1.0
14341;957;Bola10;16.0
14342;957;Bola11;21.0
14343;957;Bola12;22.0
14344;957;Bola13;23.0
14345;957;Bola14;24.0
14346;957;Bola15;25.0
14347;957;Bola2;3.0
14348;957;Bola3;4.0
14349;957;Bola4;5.0
14350;957;Bola5;6.0
14351;957;Bola6;7.0
14352;957;Bola7;8.0
14353;957;Bola8;13.0
14354;957;Bola9;15.0
14355;958;Bola1;1.0
14356;958;Bola10;17.0
14357;958;Bola11;19.0
14358;958;Bola12;20.0
14359;958;Bola13;21.0
14360;958;Bola14;22.0
14361;958;Bola15;24.0
14362;958;Bola2;4.0
14363;958;Bola3;5.0
14364;958;Bola4;6.0
14365;958;Bola5;9.0
14366;958;Bola6;12.0
14367;958;Bola7;13.0
14368;958;Bola8;14.0
14369;958;Bola9;16.0
14370;959;Bola1;2.0
14371;959;Bola10;20.0
14372;959;Bola11;21.0
14373;959;Bola12;22.0
14374;959;Bola13;23.0
14375;959;Bola14;24.0
14376;959;Bola15;25.0
14377;959;Bola2;5.0
14378;959;Bola3;6.0
14379;959;Bola4;9.0
14380;959;Bola5;11.0
14381;959;Bola6;12.0
14382;959;Bola7;14.0
14383;959;Bola8;16.0
14384;959;Bola9;19.0
14385;960;Bola1;1.0
14386;960;Bola10;16.0
14387;960;Bola11;17.0
14388;960;Bola12;18.0
14389;960;Bola13;20.0
14390;960;Bola14;21.0
14391;960;Bola15;24.0
14392;960;Bola2;2.0
14393;960;Bola3;3.0
14394;960;Bola4;4.0
14395;960;Bola5;6.0
14396;960;Bola6;7.0
14397;960;Bola7;10.0
14398;960;Bola8;12.0
14399;960;Bola9;14.0
14400;961;Bola1;1.0
14401;961;Bola10;15.0
14402;961;Bola11;18.0
14403;961;Bola12;20.0
14404;961;Bola13;21.0
14405;961;Bola14;22.0
14406;961;Bola15;25.0
14407;961;Bola2;2.0
14408;961;Bola3;3.0
14409;961;Bola4;4.0
14410;961;Bola5;5.0
14411;961;Bola6;7.0
14412;961;Bola7;9.0
14413;961;Bola8;11.0
14414;961;Bola9;12.0
14415;962;Bola1;1.0
14416;962;Bola10;17.0
14417;962;Bola11;20.0
14418;962;Bola12;21.0
14419;962;Bola13;22.0
14420;962;Bola14;23.0
14421;962;Bola15;25.0
14422;962;Bola2;4.0
14423;962;Bola3;6.0
14424;962;Bola4;8.0
14425;962;Bola5;9.0
14426;962;Bola6;11.0
14427;962;Bola7;13.0
14428;962;Bola8;14.0
14429;962;Bola9;15.0
14430;963;Bola1;3.0
14431;963;Bola10;16.0
14432;963;Bola11;17.0
14433;963;Bola12;18.0
14434;963;Bola13;19.0
14435;963;Bola14;23.0
14436;963;Bola15;24.0
14437;963;Bola2;4.0
14438;963;Bola3;6.0
14439;963;Bola4;7.0
14440;963;Bola5;9.0
14441;963;Bola6;10.0
14442;963;Bola7;11.0
14443;963;Bola8;14.0
14444;963;Bola9;15.0
14445;964;Bola1;1.0
14446;964;Bola10;17.0
14447;964;Bola11;18.0
14448;964;Bola12;19.0
14449;964;Bola13;20.0
14450;964;Bola14;21.0
14451;964;Bola15;23.0
14452;964;Bola2;2.0
14453;964;Bola3;3.0
14454;964;Bola4;4.0
14455;964;Bola5;7.0
14456;964;Bola6;9.0
14457;964;Bola7;10.0
14458;964;Bola8;11.0
14459;964;Bola9;15.0
14460;965;Bola1;3.0
14461;965;Bola10;16.0
14462;965;Bola11;18.0
14463;965;Bola12;19.0
14464;965;Bola13;21.0
14465;965;Bola14;22.0
14466;965;Bola15;24.0
14467;965;Bola2;4.0
14468;965;Bola3;8.0
14469;965;Bola4;9.0
14470;965;Bola5;10.0
14471;965;Bola6;11.0
14472;965;Bola7;13.0
14473;965;Bola8;14.0
14474;965;Bola9;15.0
14475;966;Bola1;2.0
14476;966;Bola10;12.0
14477;966;Bola11;17.0
14478;966;Bola12;19.0
14479;966;Bola13;21.0
14480;966;Bola14;22.0
14481;966;Bola15;25.0
14482;966;Bola2;3.0
14483;966;Bola3;4.0
14484;966;Bola4;5.0
14485;966;Bola5;6.0
14486;966;Bola6;7.0
14487;966;Bola7;8.0
14488;966;Bola8;10.0
14489;966;Bola9;11.0
14490;967;Bola1;2.0
14491;967;Bola10;17.0
14492;967;Bola11;20.0
